id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,dataset_type
37796,Female,21,1,30.0,1,< 1 Year,No,27842.0,160.0,28,0.0,train
296451,Female,57,1,28.0,1,1-2 Year,No,2630.0,122.0,67,0.0,train
348162,Male,23,1,8.0,0,< 1 Year,Yes,2630.0,160.0,25,0.0,train
94812,Female,24,1,17.0,1,< 1 Year,No,32941.0,152.0,291,0.0,train
295684,Male,58,1,28.0,1,1-2 Year,No,44526.0,26.0,264,0.0,train
281786,Male,34,1,28.0,1,1-2 Year,No,72820.0,151.0,239,0.0,train
258660,Female,25,1,15.0,1,< 1 Year,No,41003.0,152.0,137,0.0,train
136280,Male,60,1,28.0,1,1-2 Year,No,28256.0,124.0,20,0.0,train
34079,Female,53,1,46.0,0,1-2 Year,Yes,2630.0,156.0,167,1.0,train
287322,Female,62,1,28.0,0,1-2 Year,No,59610.0,30.0,207,0.0,train
262877,Male,42,1,29.0,0,1-2 Year,Yes,30689.0,124.0,126,0.0,train
308332,Female,52,1,48.0,0,1-2 Year,Yes,2630.0,15.0,25,0.0,train
297190,Female,63,1,11.0,0,1-2 Year,Yes,40848.0,124.0,41,0.0,train
46074,Male,45,1,28.0,0,1-2 Year,Yes,41605.0,124.0,71,0.0,train
264152,Male,46,1,14.0,0,1-2 Year,Yes,37907.0,26.0,226,0.0,train
201626,Female,21,1,24.0,0,< 1 Year,Yes,24637.0,152.0,267,0.0,train
247570,Female,22,1,15.0,0,< 1 Year,Yes,26488.0,152.0,173,0.0,train
135040,Male,55,1,28.0,0,1-2 Year,Yes,46981.0,26.0,111,1.0,train
157755,Female,46,1,28.0,1,1-2 Year,No,46892.0,124.0,88,0.0,train
210050,Female,43,1,28.0,0,1-2 Year,No,48853.0,25.0,264,0.0,train
84275,Female,22,1,6.0,1,< 1 Year,No,19317.0,160.0,169,0.0,train
77412,Female,29,1,28.0,0,1-2 Year,Yes,36629.0,26.0,43,1.0,train
325348,Male,23,1,43.0,0,< 1 Year,No,2630.0,152.0,253,0.0,train
292322,Male,78,1,29.0,1,1-2 Year,No,43951.0,124.0,81,0.0,train
151271,Female,24,1,50.0,1,1-2 Year,No,2630.0,124.0,187,0.0,train
156609,Female,41,1,28.0,0,1-2 Year,Yes,27177.0,124.0,299,0.0,train
266136,Male,55,1,11.0,1,1-2 Year,No,17507.0,124.0,23,0.0,train
185223,Female,39,1,28.0,0,1-2 Year,Yes,34762.0,26.0,161,1.0,train
96778,Male,24,1,8.0,1,< 1 Year,No,27099.0,152.0,27,0.0,train
45914,Female,71,1,28.0,0,1-2 Year,Yes,35618.0,124.0,12,0.0,train
253129,Female,58,1,8.0,0,1-2 Year,Yes,36301.0,124.0,65,0.0,train
18387,Male,24,1,41.0,0,< 1 Year,Yes,2630.0,152.0,248,1.0,train
227158,Female,45,1,28.0,0,1-2 Year,Yes,39865.0,154.0,214,0.0,train
128162,Male,30,1,32.0,1,< 1 Year,No,28508.0,152.0,33,0.0,train
149502,Male,51,1,5.0,0,1-2 Year,Yes,23360.0,26.0,263,1.0,train
309530,Male,53,1,28.0,0,> 2 Years,Yes,55408.0,124.0,64,0.0,train
99322,Male,24,1,43.0,1,< 1 Year,No,42160.0,152.0,87,0.0,train
55374,Female,21,1,47.0,0,< 1 Year,Yes,2630.0,152.0,261,0.0,train
167773,Male,21,1,30.0,1,< 1 Year,No,24625.0,160.0,182,0.0,train
152216,Female,41,1,3.0,1,1-2 Year,No,30195.0,154.0,41,0.0,train
138830,Male,54,1,3.0,1,1-2 Year,No,21795.0,124.0,266,0.0,train
308335,Male,25,1,8.0,1,< 1 Year,No,42174.0,152.0,103,0.0,train
152804,Male,25,1,3.0,1,< 1 Year,No,38220.0,152.0,285,0.0,train
287667,Male,49,1,29.0,1,1-2 Year,No,37156.0,26.0,70,0.0,train
187808,Male,58,1,7.0,0,1-2 Year,Yes,2630.0,124.0,111,0.0,train
339910,Male,26,1,49.0,1,< 1 Year,No,34221.0,26.0,124,0.0,train
350670,Female,24,1,12.0,0,< 1 Year,Yes,29265.0,152.0,74,0.0,train
282739,Female,46,1,28.0,0,1-2 Year,Yes,25677.0,26.0,208,0.0,train
215393,Male,41,1,8.0,0,1-2 Year,Yes,2630.0,7.0,38,0.0,train
157018,Female,21,1,8.0,1,< 1 Year,No,26173.0,152.0,126,0.0,train
276252,Male,60,1,28.0,0,1-2 Year,Yes,37477.0,26.0,142,1.0,train
134444,Female,36,1,46.0,0,1-2 Year,Yes,2630.0,152.0,129,0.0,train
300251,Female,65,1,28.0,1,1-2 Year,No,100544.0,26.0,77,0.0,train
142021,Female,21,1,37.0,0,< 1 Year,Yes,43495.0,160.0,87,0.0,train
349699,Female,36,1,28.0,0,1-2 Year,Yes,45434.0,26.0,31,0.0,train
58371,Male,21,1,46.0,1,< 1 Year,No,45448.0,160.0,88,0.0,train
145183,Female,24,1,49.0,0,< 1 Year,Yes,34663.0,26.0,171,1.0,train
67256,Male,73,1,28.0,0,1-2 Year,Yes,26894.0,26.0,81,0.0,train
151223,Female,25,1,30.0,1,< 1 Year,No,27864.0,152.0,211,0.0,train
191727,Male,21,1,36.0,1,< 1 Year,No,26324.0,160.0,70,0.0,train
265466,Female,22,1,15.0,1,< 1 Year,No,2630.0,152.0,152,0.0,train
209444,Male,44,1,7.0,1,1-2 Year,No,33621.0,124.0,207,0.0,train
214499,Female,76,1,46.0,0,1-2 Year,Yes,23701.0,124.0,21,0.0,train
78573,Male,56,1,28.0,0,> 2 Years,Yes,85990.0,122.0,97,0.0,train
205201,Female,33,1,32.0,1,< 1 Year,No,2630.0,152.0,282,0.0,train
67691,Female,28,1,13.0,1,< 1 Year,No,23352.0,152.0,14,0.0,train
132531,Male,52,1,13.0,0,1-2 Year,Yes,36751.0,26.0,198,0.0,train
103380,Female,65,1,28.0,0,> 2 Years,Yes,54789.0,24.0,267,1.0,train
211637,Male,22,1,15.0,1,< 1 Year,No,31796.0,152.0,209,0.0,train
252276,Female,40,1,19.0,0,1-2 Year,Yes,2630.0,156.0,49,1.0,train
200440,Male,37,1,28.0,0,1-2 Year,Yes,43306.0,24.0,31,0.0,train
127784,Male,62,1,48.0,0,1-2 Year,No,2630.0,124.0,123,0.0,train
82272,Female,25,1,46.0,1,< 1 Year,No,22410.0,152.0,173,0.0,train
283457,Female,34,1,16.0,1,1-2 Year,No,33484.0,152.0,250,0.0,train
167113,Male,60,1,11.0,1,1-2 Year,No,35053.0,124.0,32,0.0,train
20867,Female,25,1,43.0,0,< 1 Year,Yes,28618.0,160.0,219,0.0,train
296603,Female,45,1,7.0,0,1-2 Year,No,2630.0,26.0,79,0.0,train
315026,Male,31,1,28.0,1,< 1 Year,No,44713.0,151.0,238,0.0,train
150126,Female,55,1,28.0,0,1-2 Year,Yes,25828.0,26.0,227,1.0,train
113173,Female,25,1,8.0,1,< 1 Year,No,44763.0,152.0,261,0.0,train
107327,Female,23,1,15.0,0,< 1 Year,Yes,36478.0,26.0,91,0.0,train
6501,Male,47,1,12.0,1,1-2 Year,No,28580.0,124.0,69,0.0,train
205059,Male,52,1,2.0,0,1-2 Year,No,30473.0,124.0,250,0.0,train
280456,Female,51,1,24.0,1,1-2 Year,No,37257.0,26.0,180,0.0,train
208719,Female,28,1,9.0,1,< 1 Year,No,39332.0,152.0,297,0.0,train
2773,Male,48,1,10.0,0,1-2 Year,Yes,34461.0,26.0,247,0.0,train
21161,Male,60,1,16.0,0,1-2 Year,Yes,2630.0,157.0,230,1.0,train
305399,Male,36,1,30.0,1,1-2 Year,No,33567.0,152.0,165,0.0,train
209319,Female,22,1,43.0,1,< 1 Year,No,21260.0,152.0,83,0.0,train
5652,Male,48,1,28.0,0,1-2 Year,No,75177.0,26.0,121,0.0,train
305982,Male,25,1,8.0,0,< 1 Year,Yes,31098.0,152.0,184,0.0,train
158028,Female,69,1,11.0,0,1-2 Year,Yes,2630.0,156.0,287,0.0,train
259918,Male,31,1,10.0,1,< 1 Year,No,2630.0,152.0,234,0.0,train
12731,Female,22,1,33.0,1,< 1 Year,No,33324.0,152.0,131,0.0,train
204321,Male,29,1,28.0,0,1-2 Year,Yes,53588.0,124.0,294,1.0,train
117242,Male,39,1,33.0,1,1-2 Year,No,22623.0,154.0,173,0.0,train
96068,Male,80,1,46.0,1,1-2 Year,Yes,38351.0,26.0,243,0.0,train
284603,Female,25,1,8.0,1,< 1 Year,No,47165.0,152.0,184,0.0,train
40094,Female,30,1,30.0,1,< 1 Year,No,2630.0,26.0,205,0.0,train
56654,Male,57,1,17.0,0,1-2 Year,Yes,30659.0,25.0,46,0.0,train
37587,Male,63,1,28.0,0,1-2 Year,Yes,89440.0,26.0,28,1.0,train
336521,Male,30,1,50.0,0,< 1 Year,Yes,39834.0,154.0,141,1.0,train
83220,Male,24,1,21.0,1,< 1 Year,No,23931.0,152.0,56,0.0,train
144999,Male,65,1,11.0,0,1-2 Year,Yes,2630.0,156.0,191,0.0,train
333192,Male,77,1,28.0,0,1-2 Year,Yes,24175.0,124.0,115,0.0,train
132993,Male,43,1,28.0,0,1-2 Year,Yes,40413.0,26.0,149,1.0,train
207672,Male,42,1,8.0,0,1-2 Year,Yes,2630.0,25.0,119,0.0,train
342203,Female,23,1,30.0,0,< 1 Year,Yes,19206.0,152.0,243,0.0,train
329042,Male,37,1,28.0,1,1-2 Year,No,28742.0,122.0,17,0.0,train
95798,Male,62,1,28.0,1,1-2 Year,No,2630.0,124.0,287,0.0,train
271910,Male,25,1,8.0,1,< 1 Year,No,25209.0,152.0,44,0.0,train
83697,Male,53,1,28.0,0,> 2 Years,Yes,35874.0,124.0,268,1.0,train
81027,Male,43,1,26.0,0,1-2 Year,Yes,27561.0,22.0,292,0.0,train
228207,Male,56,1,26.0,0,1-2 Year,No,2630.0,22.0,200,0.0,train
336970,Male,42,1,21.0,0,1-2 Year,Yes,2630.0,156.0,264,1.0,train
182455,Female,47,1,28.0,0,1-2 Year,Yes,43357.0,26.0,67,1.0,train
183143,Female,21,1,33.0,1,< 1 Year,No,23661.0,152.0,92,0.0,train
241444,Female,21,1,28.0,0,1-2 Year,Yes,2630.0,155.0,172,1.0,train
196028,Female,32,1,48.0,0,1-2 Year,Yes,2630.0,156.0,40,0.0,train
345064,Female,43,1,37.0,1,1-2 Year,No,2630.0,29.0,50,0.0,train
166151,Male,40,1,36.0,0,1-2 Year,Yes,33823.0,122.0,111,0.0,train
213125,Female,25,1,47.0,0,< 1 Year,Yes,34552.0,152.0,238,0.0,train
291656,Male,67,1,28.0,0,> 2 Years,Yes,58889.0,26.0,261,0.0,train
173962,Male,78,1,28.0,0,1-2 Year,Yes,27092.0,26.0,61,0.0,train
59982,Male,54,1,28.0,1,1-2 Year,No,53009.0,124.0,273,0.0,train
65515,Male,22,1,29.0,1,< 1 Year,No,24636.0,152.0,70,0.0,train
334939,Male,36,1,8.0,1,1-2 Year,No,2630.0,124.0,294,0.0,train
112889,Male,23,1,29.0,1,< 1 Year,No,48018.0,152.0,23,0.0,train
5003,Male,46,1,36.0,0,1-2 Year,Yes,27820.0,124.0,46,0.0,train
76308,Female,72,1,41.0,1,1-2 Year,No,36156.0,26.0,84,0.0,train
306074,Female,45,1,18.0,1,1-2 Year,No,22148.0,131.0,243,0.0,train
69280,Male,21,1,46.0,0,< 1 Year,Yes,34207.0,157.0,33,0.0,train
92653,Female,33,1,35.0,1,< 1 Year,No,34098.0,152.0,86,0.0,train
139919,Male,45,1,21.0,1,1-2 Year,No,29189.0,26.0,298,0.0,train
117792,Female,46,1,7.0,1,1-2 Year,No,2630.0,157.0,123,0.0,train
188782,Male,25,1,8.0,1,< 1 Year,No,51902.0,152.0,194,0.0,train
354084,Male,40,1,41.0,0,1-2 Year,Yes,30228.0,124.0,15,0.0,train
282273,Female,33,1,15.0,1,< 1 Year,No,26574.0,152.0,286,0.0,train
237851,Male,42,1,30.0,1,1-2 Year,No,32121.0,124.0,147,0.0,train
280670,Male,26,1,28.0,1,< 1 Year,No,37278.0,152.0,127,0.0,train
146533,Male,57,1,27.0,0,1-2 Year,Yes,2630.0,157.0,232,1.0,train
146764,Female,21,1,47.0,0,< 1 Year,Yes,30125.0,152.0,225,0.0,train
199341,Male,49,1,31.0,0,1-2 Year,Yes,2630.0,9.0,172,1.0,train
241412,Female,22,1,11.0,1,< 1 Year,No,22125.0,152.0,141,0.0,train
173355,Male,69,1,28.0,0,1-2 Year,Yes,39453.0,26.0,183,1.0,train
234460,Female,21,1,11.0,1,< 1 Year,No,27325.0,160.0,41,0.0,train
205849,Male,45,1,47.0,0,1-2 Year,No,53327.0,26.0,119,0.0,train
280637,Female,72,1,28.0,0,> 2 Years,Yes,65390.0,124.0,246,0.0,train
49392,Male,27,1,8.0,1,1-2 Year,Yes,2630.0,156.0,298,0.0,train
163442,Female,25,1,30.0,1,< 1 Year,No,38097.0,152.0,261,0.0,train
206459,Male,45,1,11.0,0,1-2 Year,Yes,34635.0,124.0,76,1.0,train
355055,Female,51,1,20.0,1,1-2 Year,No,2630.0,26.0,120,0.0,train
189416,Female,24,1,10.0,1,< 1 Year,No,31924.0,152.0,107,0.0,train
168442,Female,49,1,46.0,1,1-2 Year,No,36232.0,26.0,29,0.0,train
313429,Male,38,1,8.0,0,1-2 Year,Yes,2630.0,7.0,122,0.0,train
275236,Female,51,1,50.0,1,1-2 Year,No,35532.0,8.0,100,0.0,train
252881,Female,22,1,30.0,1,< 1 Year,No,26760.0,152.0,139,0.0,train
220336,Male,24,1,15.0,0,< 1 Year,No,43454.0,152.0,247,0.0,train
329929,Male,21,1,3.0,1,< 1 Year,No,21570.0,160.0,176,0.0,train
78162,Female,23,1,41.0,1,< 1 Year,No,27204.0,152.0,40,0.0,train
1942,Male,33,1,35.0,0,1-2 Year,Yes,23308.0,124.0,222,0.0,train
122428,Male,49,1,49.0,1,1-2 Year,No,28141.0,26.0,16,0.0,train
72582,Female,44,1,28.0,0,1-2 Year,No,47778.0,124.0,247,0.0,train
330745,Female,29,1,33.0,0,< 1 Year,Yes,2630.0,152.0,275,0.0,train
201979,Female,65,1,36.0,0,1-2 Year,Yes,2630.0,124.0,157,0.0,train
268672,Female,25,1,17.0,0,< 1 Year,No,47671.0,160.0,242,0.0,train
226334,Female,48,1,28.0,0,1-2 Year,Yes,28122.0,26.0,155,0.0,train
148720,Female,24,1,8.0,0,< 1 Year,No,38745.0,152.0,255,0.0,train
354560,Male,58,1,11.0,0,1-2 Year,Yes,43994.0,124.0,163,1.0,train
96819,Male,48,1,11.0,1,1-2 Year,No,35383.0,124.0,141,0.0,train
318330,Male,46,1,28.0,0,1-2 Year,Yes,36787.0,124.0,128,0.0,train
51792,Male,46,1,28.0,0,1-2 Year,Yes,42779.0,26.0,75,1.0,train
297114,Female,24,1,36.0,1,< 1 Year,No,36455.0,151.0,253,0.0,train
265538,Male,44,1,28.0,0,1-2 Year,Yes,34512.0,26.0,54,1.0,train
26164,Male,24,1,50.0,0,1-2 Year,No,2630.0,156.0,36,0.0,train
27636,Female,22,1,8.0,1,< 1 Year,No,30195.0,152.0,124,0.0,train
350292,Male,22,1,21.0,0,< 1 Year,Yes,19120.0,152.0,159,0.0,train
270682,Male,51,1,50.0,0,1-2 Year,No,37574.0,124.0,55,0.0,train
60063,Female,24,1,28.0,1,< 1 Year,No,26863.0,152.0,69,0.0,train
189242,Male,57,1,24.0,0,1-2 Year,Yes,31638.0,26.0,212,0.0,train
135182,Male,74,1,28.0,0,1-2 Year,Yes,81390.0,26.0,189,0.0,train
156042,Male,23,1,29.0,1,< 1 Year,No,31732.0,152.0,252,0.0,train
218017,Female,23,1,8.0,1,< 1 Year,No,31109.0,152.0,109,0.0,train
94902,Male,20,1,46.0,0,< 1 Year,Yes,23302.0,160.0,274,0.0,train
54130,Male,25,1,41.0,1,< 1 Year,No,32666.0,152.0,155,0.0,train
313854,Female,31,1,28.0,1,1-2 Year,No,52356.0,124.0,28,0.0,train
132583,Female,40,1,28.0,0,1-2 Year,Yes,68753.0,55.0,147,1.0,train
38881,Female,55,1,11.0,0,1-2 Year,Yes,2630.0,26.0,249,1.0,train
277762,Male,59,1,28.0,1,1-2 Year,No,49934.0,124.0,138,0.0,train
354709,Male,28,1,37.0,0,< 1 Year,No,27311.0,152.0,254,0.0,train
265492,Female,23,1,29.0,1,< 1 Year,No,30309.0,152.0,39,0.0,train
122945,Male,41,1,8.0,1,1-2 Year,Yes,2630.0,156.0,117,0.0,train
347300,Male,58,1,28.0,0,> 2 Years,Yes,53614.0,26.0,209,1.0,train
90567,Female,40,1,16.0,0,1-2 Year,Yes,31554.0,124.0,43,0.0,train
341167,Male,29,1,14.0,0,1-2 Year,Yes,2630.0,154.0,157,0.0,train
129318,Male,47,1,35.0,0,1-2 Year,Yes,32349.0,124.0,186,1.0,train
70983,Female,37,1,30.0,0,1-2 Year,Yes,31586.0,160.0,14,1.0,train
318964,Female,26,1,30.0,1,< 1 Year,No,21876.0,152.0,27,0.0,train
287439,Male,52,1,28.0,0,1-2 Year,Yes,35905.0,13.0,258,0.0,train
264065,Female,28,1,30.0,1,< 1 Year,No,33123.0,152.0,130,0.0,train
139155,Male,71,1,28.0,0,> 2 Years,Yes,28941.0,26.0,89,1.0,train
20526,Male,32,1,30.0,0,< 1 Year,Yes,29588.0,124.0,199,1.0,train
299377,Male,60,1,19.0,0,> 2 Years,Yes,24969.0,124.0,205,0.0,train
283122,Male,75,1,28.0,0,1-2 Year,Yes,36150.0,124.0,215,0.0,train
121634,Female,24,1,8.0,1,< 1 Year,No,31209.0,152.0,87,0.0,train
330169,Male,23,1,11.0,1,< 1 Year,No,26335.0,152.0,124,0.0,train
199878,Male,43,1,41.0,1,1-2 Year,No,20328.0,12.0,253,0.0,train
208675,Female,21,1,25.0,1,< 1 Year,No,2630.0,152.0,221,0.0,train
83593,Female,21,1,39.0,0,< 1 Year,No,2630.0,160.0,83,0.0,train
177503,Female,23,1,3.0,1,< 1 Year,No,26603.0,152.0,199,0.0,train
63946,Female,49,1,49.0,0,1-2 Year,Yes,34911.0,124.0,138,0.0,train
196979,Female,25,1,45.0,1,< 1 Year,No,2630.0,152.0,178,0.0,train
260008,Male,57,1,50.0,0,1-2 Year,Yes,2630.0,124.0,118,0.0,train
78918,Female,30,1,28.0,0,1-2 Year,No,49135.0,124.0,145,0.0,train
131262,Male,69,1,7.0,0,> 2 Years,Yes,2630.0,26.0,288,0.0,train
76659,Male,45,1,28.0,0,1-2 Year,Yes,47116.0,124.0,144,0.0,train
145881,Female,65,1,29.0,0,1-2 Year,Yes,2630.0,124.0,95,0.0,train
299137,Female,24,1,8.0,1,< 1 Year,No,37153.0,152.0,140,0.0,train
354273,Male,37,1,29.0,0,1-2 Year,Yes,25982.0,157.0,93,0.0,train
323984,Female,42,1,24.0,0,1-2 Year,Yes,2630.0,124.0,11,0.0,train
253863,Male,52,1,3.0,0,1-2 Year,Yes,20446.0,26.0,172,0.0,train
209612,Female,29,1,3.0,0,< 1 Year,Yes,47100.0,156.0,14,1.0,train
351564,Female,23,1,8.0,1,< 1 Year,No,40870.0,152.0,119,0.0,train
70361,Male,27,1,32.0,1,< 1 Year,No,31808.0,152.0,101,0.0,train
42594,Male,28,1,28.0,1,< 1 Year,No,28366.0,152.0,33,0.0,train
3059,Female,44,1,8.0,0,1-2 Year,No,34398.0,124.0,154,0.0,train
82726,Female,73,1,28.0,1,1-2 Year,No,28230.0,23.0,260,0.0,train
142567,Female,52,1,48.0,0,1-2 Year,Yes,2630.0,124.0,56,1.0,train
2130,Female,41,1,15.0,0,1-2 Year,Yes,22360.0,26.0,249,1.0,train
142892,Female,21,1,33.0,1,< 1 Year,No,31327.0,152.0,41,0.0,train
77015,Female,24,1,11.0,0,< 1 Year,No,36059.0,157.0,69,0.0,train
334912,Male,48,1,8.0,0,1-2 Year,Yes,33403.0,26.0,151,1.0,train
179962,Male,24,1,45.0,1,< 1 Year,No,24651.0,152.0,270,0.0,train
51344,Male,24,1,41.0,1,< 1 Year,No,38844.0,152.0,10,0.0,train
56710,Male,62,1,8.0,0,1-2 Year,Yes,2630.0,157.0,190,0.0,train
89576,Female,50,1,20.0,0,1-2 Year,Yes,2630.0,124.0,281,1.0,train
238704,Female,23,1,30.0,1,< 1 Year,No,25432.0,152.0,108,0.0,train
164764,Female,31,1,15.0,1,< 1 Year,No,44238.0,151.0,51,0.0,train
178775,Female,25,1,35.0,1,< 1 Year,No,34302.0,152.0,266,0.0,train
17271,Female,48,1,28.0,0,1-2 Year,Yes,2630.0,26.0,106,0.0,train
87963,Male,20,1,36.0,1,< 1 Year,No,40556.0,160.0,198,0.0,train
235326,Female,28,1,21.0,1,< 1 Year,No,2630.0,152.0,298,0.0,train
320274,Male,52,1,28.0,0,1-2 Year,Yes,30610.0,124.0,221,0.0,train
245566,Male,32,1,33.0,0,1-2 Year,Yes,37566.0,157.0,149,0.0,train
160604,Female,47,1,8.0,0,1-2 Year,Yes,2630.0,124.0,75,1.0,train
19097,Female,23,1,10.0,1,< 1 Year,No,36784.0,26.0,130,0.0,train
214272,Male,60,1,29.0,1,1-2 Year,Yes,51086.0,26.0,200,0.0,train
140445,Female,51,1,8.0,1,1-2 Year,No,41185.0,124.0,277,0.0,train
304005,Male,38,1,10.0,0,1-2 Year,Yes,35491.0,154.0,294,0.0,train
295822,Female,47,1,28.0,1,1-2 Year,No,34400.0,26.0,268,0.0,train
101107,Female,60,1,28.0,0,1-2 Year,Yes,46057.0,26.0,200,0.0,train
28324,Male,50,1,38.0,0,1-2 Year,Yes,33062.0,155.0,248,0.0,train
23666,Male,28,1,28.0,0,< 1 Year,Yes,47624.0,152.0,78,0.0,train
23660,Female,23,1,8.0,1,< 1 Year,No,26050.0,152.0,142,0.0,train
73495,Male,47,1,11.0,0,1-2 Year,Yes,29804.0,26.0,178,0.0,train
56461,Male,25,1,15.0,0,< 1 Year,Yes,41793.0,152.0,128,0.0,train
167369,Female,52,1,46.0,1,1-2 Year,No,30156.0,26.0,240,0.0,train
308423,Female,30,1,21.0,0,< 1 Year,Yes,2630.0,152.0,285,0.0,train
331824,Female,38,1,18.0,1,1-2 Year,No,30018.0,26.0,117,0.0,train
7551,Female,41,1,45.0,0,1-2 Year,Yes,23150.0,124.0,65,1.0,train
315445,Female,43,1,8.0,1,1-2 Year,No,98645.0,154.0,25,0.0,train
219879,Female,57,1,31.0,1,1-2 Year,No,2630.0,148.0,109,0.0,train
208656,Female,23,1,41.0,1,< 1 Year,No,27840.0,153.0,32,0.0,train
164947,Female,35,1,28.0,1,1-2 Year,No,39535.0,124.0,187,0.0,train
343002,Female,22,1,25.0,1,< 1 Year,No,25337.0,152.0,272,0.0,train
174280,Male,38,1,43.0,1,1-2 Year,No,42039.0,124.0,40,0.0,train
316056,Male,24,1,10.0,1,< 1 Year,No,42167.0,152.0,195,0.0,train
14861,Male,76,1,50.0,0,1-2 Year,No,32164.0,8.0,31,0.0,train
232352,Female,22,1,15.0,0,< 1 Year,No,26387.0,152.0,133,0.0,train
15794,Male,54,1,39.0,0,1-2 Year,Yes,28611.0,124.0,276,0.0,train
53807,Female,62,1,28.0,0,> 2 Years,Yes,51706.0,26.0,282,1.0,train
339833,Male,22,1,46.0,1,< 1 Year,No,27060.0,152.0,284,0.0,train
217059,Male,21,1,47.0,0,< 1 Year,Yes,31243.0,152.0,284,0.0,train
37858,Male,51,1,4.0,0,1-2 Year,Yes,2630.0,157.0,135,1.0,train
294082,Male,43,1,28.0,0,> 2 Years,Yes,54517.0,158.0,241,0.0,train
18576,Male,29,1,28.0,1,< 1 Year,No,24254.0,152.0,98,0.0,train
33179,Female,50,1,36.0,0,1-2 Year,Yes,2630.0,124.0,200,0.0,train
312006,Male,23,1,47.0,1,< 1 Year,No,27374.0,152.0,257,0.0,train
93662,Female,47,1,28.0,0,> 2 Years,Yes,32307.0,26.0,81,1.0,train
302992,Male,24,1,29.0,1,< 1 Year,No,28890.0,152.0,184,0.0,train
77467,Female,20,1,35.0,0,< 1 Year,Yes,31794.0,160.0,297,0.0,train
255120,Male,31,1,41.0,0,< 1 Year,Yes,19760.0,152.0,226,1.0,train
55966,Female,23,1,26.0,0,< 1 Year,Yes,39691.0,151.0,130,0.0,train
148158,Male,26,1,28.0,1,< 1 Year,No,52725.0,152.0,37,0.0,train
212600,Male,31,1,6.0,1,< 1 Year,No,20616.0,152.0,40,0.0,train
123923,Female,72,1,28.0,1,1-2 Year,No,51854.0,24.0,235,0.0,train
208797,Female,21,1,28.0,1,< 1 Year,No,35639.0,152.0,66,0.0,train
14240,Male,66,1,8.0,0,1-2 Year,Yes,43950.0,26.0,144,0.0,train
354334,Female,25,1,3.0,1,< 1 Year,No,22680.0,152.0,147,0.0,train
119633,Male,24,1,26.0,1,< 1 Year,No,41903.0,152.0,76,0.0,train
268273,Female,23,1,10.0,0,< 1 Year,Yes,2630.0,152.0,33,0.0,train
325391,Male,23,1,29.0,1,< 1 Year,No,67751.0,152.0,144,0.0,train
67871,Male,44,1,28.0,0,> 2 Years,Yes,45727.0,31.0,150,0.0,train
91510,Female,27,1,28.0,1,< 1 Year,No,39571.0,152.0,206,0.0,train
194645,Male,42,1,28.0,1,1-2 Year,No,38533.0,124.0,151,0.0,train
69415,Female,61,1,38.0,1,1-2 Year,No,20741.0,26.0,299,0.0,train
34444,Male,48,1,28.0,1,1-2 Year,No,44344.0,124.0,254,0.0,train
165284,Male,43,1,28.0,1,1-2 Year,No,34823.0,26.0,164,0.0,train
105420,Male,22,1,31.0,1,< 1 Year,No,2630.0,152.0,140,0.0,train
100582,Male,57,1,28.0,1,1-2 Year,No,33493.0,124.0,134,0.0,train
149849,Male,27,1,30.0,1,< 1 Year,No,38111.0,152.0,219,0.0,train
105718,Male,25,1,28.0,1,< 1 Year,No,34017.0,152.0,66,0.0,train
1046,Male,39,1,30.0,1,1-2 Year,No,28982.0,124.0,89,0.0,train
260891,Female,37,1,45.0,0,1-2 Year,Yes,30780.0,160.0,33,0.0,train
83202,Female,24,1,15.0,1,< 1 Year,No,45527.0,152.0,35,0.0,train
165428,Male,42,1,41.0,0,1-2 Year,Yes,36530.0,12.0,246,1.0,train
30452,Male,24,1,41.0,1,< 1 Year,No,28318.0,152.0,77,0.0,train
246320,Male,44,1,30.0,1,1-2 Year,No,30419.0,124.0,204,0.0,train
42879,Male,27,1,10.0,1,< 1 Year,No,32324.0,152.0,103,0.0,train
246862,Male,57,1,28.0,0,1-2 Year,Yes,36544.0,23.0,240,0.0,train
111135,Male,47,1,28.0,0,> 2 Years,Yes,33215.0,26.0,243,0.0,train
95176,Male,44,1,35.0,0,1-2 Year,Yes,21511.0,26.0,128,1.0,train
190922,Female,50,1,28.0,1,1-2 Year,No,31515.0,124.0,53,0.0,train
157305,Female,50,1,30.0,1,1-2 Year,No,21690.0,152.0,144,0.0,train
183762,Female,45,1,28.0,0,1-2 Year,Yes,40986.0,26.0,218,0.0,train
259402,Female,24,1,21.0,0,< 1 Year,Yes,24595.0,152.0,42,0.0,train
302656,Male,54,1,35.0,0,1-2 Year,Yes,45269.0,26.0,240,0.0,train
325964,Male,23,1,37.0,0,< 1 Year,Yes,33557.0,152.0,229,0.0,train
126009,Male,32,1,41.0,0,< 1 Year,Yes,50195.0,152.0,25,0.0,train
293616,Female,70,1,8.0,0,1-2 Year,Yes,49255.0,26.0,240,0.0,train
154909,Male,46,1,28.0,0,> 2 Years,Yes,23835.0,122.0,150,0.0,train
64974,Female,36,1,28.0,0,1-2 Year,Yes,32521.0,124.0,219,1.0,train
272784,Male,68,1,13.0,1,1-2 Year,No,2630.0,124.0,276,0.0,train
8576,Female,27,1,50.0,1,< 1 Year,No,32338.0,152.0,157,0.0,train
